workloada try 0
[TOTAL_GCs], Count, 0
[TOTAL_GC_TIME], Time(ms), 0
[TOTAL_GC_TIME_%], Time(%), 0.0
[CLEANUP], Operations, 10
[CLEANUP], AverageLatency(us), 291.9
[CLEANUP], MinLatency(us), 39
[CLEANUP], MaxLatency(us), 2221
[CLEANUP], 95thPercentileLatency(us), 2221
[CLEANUP], 99thPercentileLatency(us), 2221
[INSERT], Operations, 1000
[INSERT], AverageLatency(us), 2206.764
[INSERT], MinLatency(us), 897
[INSERT], MaxLatency(us), 18511
[INSERT], 95thPercentileLatency(us), 3717
[INSERT], 99thPercentileLatency(us), 15599
[INSERT], Return=OK, 1000
workloada try 7
[OVERALL], RunTime(ms), 204
[OVERALL], Throughput(ops/sec), 4901.9607843137255
[TOTAL_GCS_G1_Young_Generation], Count, 0
[TOTAL_GC_TIME_G1_Young_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Young_Generation], Time(%), 0.0
[TOTAL_GCS_G1_Concurrent_GC], Count, 0
[TOTAL_GC_TIME_G1_Concurrent_GC], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Concurrent_GC], Time(%), 0.0
[TOTAL_GCS_G1_Old_Generation], Count, 0
[TOTAL_GC_TIME_G1_Old_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Old_Generation], Time(%), 0.0
[TOTAL_GCs], Count, 0
[TOTAL_GC_TIME], Time(ms), 0
[TOTAL_GC_TIME_%], Time(%), 0.0
[CLEANUP], Operations, 10
[CLEANUP], AverageLatency(us), 170.7
[CLEANUP], MinLatency(us), 16
[CLEANUP], MaxLatency(us), 1379
[CLEANUP], 95thPercentileLatency(us), 1379
[CLEANUP], 99thPercentileLatency(us), 1379
[INSERT], Operations, 1000
[INSERT], AverageLatency(us), 1629.886
[INSERT], MinLatency(us), 496
[INSERT], MaxLatency(us), 11679
[INSERT], 95thPercentileLatency(us), 2565
[INSERT], 99thPercentileLatency(us), 5339
[INSERT], Return=OK, 1000
workloada try 8
[OVERALL], RunTime(ms), 437
[OVERALL], Throughput(ops/sec), 2288.329519450801
[TOTAL_GCS_G1_Young_Generation], Count, 0
[TOTAL_GC_TIME_G1_Young_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Young_Generation], Time(%), 0.0
[TOTAL_GCS_G1_Concurrent_GC], Count, 0
[TOTAL_GC_TIME_G1_Concurrent_GC], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Concurrent_GC], Time(%), 0.0
[TOTAL_GCS_G1_Old_Generation], Count, 0
[TOTAL_GC_TIME_G1_Old_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Old_Generation], Time(%), 0.0
[TOTAL_GCs], Count, 0
[TOTAL_GC_TIME], Time(ms), 0
[TOTAL_GC_TIME_%], Time(%), 0.0
[CLEANUP], Operations, 10
[CLEANUP], AverageLatency(us), 401.7
[CLEANUP], MinLatency(us), 24
[CLEANUP], MaxLatency(us), 2091
[CLEANUP], 95thPercentileLatency(us), 2091
[CLEANUP], 99thPercentileLatency(us), 2091
[INSERT], Operations, 1000
[INSERT], AverageLatency(us), 3749.092
[INSERT], MinLatency(us), 1128
[INSERT], MaxLatency(us), 28735
[INSERT], 95thPercentileLatency(us), 7075
[INSERT], 99thPercentileLatency(us), 12951
[INSERT], Return=OK, 1000
workloada try 9
[OVERALL], RunTime(ms), 341
[OVERALL], Throughput(ops/sec), 2932.551319648094
[TOTAL_GCS_G1_Young_Generation], Count, 0
[TOTAL_GC_TIME_G1_Young_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Young_Generation], Time(%), 0.0
[TOTAL_GCS_G1_Concurrent_GC], Count, 0
[TOTAL_GC_TIME_G1_Concurrent_GC], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Concurrent_GC], Time(%), 0.0
[TOTAL_GCS_G1_Old_Generation], Count, 0
[TOTAL_GC_TIME_G1_Old_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Old_Generation], Time(%), 0.0
[TOTAL_GCs], Count, 0
[TOTAL_GC_TIME], Time(ms), 0
[TOTAL_GC_TIME_%], Time(%), 0.0
[CLEANUP], Operations, 10
[CLEANUP], AverageLatency(us), 241.2
[CLEANUP], MinLatency(us), 31
[CLEANUP], MaxLatency(us), 1015
[CLEANUP], 95thPercentileLatency(us), 1015
[CLEANUP], 99thPercentileLatency(us), 1015
[INSERT], Operations, 1000
[INSERT], AverageLatency(us), 2860.182
[INSERT], MinLatency(us), 828
[INSERT], MaxLatency(us), 13775
[INSERT], 95thPercentileLatency(us), 6403
[INSERT], 99thPercentileLatency(us), 12511
[INSERT], Return=OK, 1000
workloadb try 0
[OVERALL], RunTime(ms), 200
[OVERALL], Throughput(ops/sec), 5000.0
[TOTAL_GCS_G1_Young_Generation], Count, 0
[TOTAL_GC_TIME_G1_Young_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Young_Generation], Time(%), 0.0
[TOTAL_GCS_G1_Concurrent_GC], Count, 0
[TOTAL_GC_TIME_G1_Concurrent_GC], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Concurrent_GC], Time(%), 0.0
[TOTAL_GCS_G1_Old_Generation], Count, 0
[TOTAL_GC_TIME_G1_Old_Generation], Time(ms), 0
[TOTAL_GC_TIME_%_G1_Old_Generation], Time(%), 0.0
[TOTAL_GCs], Count, 0
[TOTAL_GC_TIME], Time(ms), 0
[TOTAL_GC_TIME_%], Time(%), 0.0
[CLEANUP], Operations, 10
